coid,mdate,tcri,scr,xcdt,industry,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio
1324,2015-12-01,6,471.0,,13,0.491120099,0.171368333,0.094481089,0.240395287,3.542409906
1324,2016-12-01,6,478.0,,13,0.501324707,0.190124563,0.265813022,0.256301181,3.418812705
1324,2017-12-01,6,439.0,,13,0.463975511,0.203478018,0.331238317,0.262407828,3.108104575
1324,2018-12-01,6,376.0,,13,0.429845182,0.204267751,-0.029839618,0.232977815,3.076466696
1324,2019-12-01,6,376.0,,13,0.457272677,0.202942321,0.043226075,0.204329375,3.540047128
1324,2020-12-01,6,378.0,,13,0.468813004,0.195242775,0.468418988,0.217461885,3.429522391
1324,2021-12-01,6,356.0,,13,0.472575971,0.177688661,-0.104430711,0.237910469,3.189631245
1324,2022-12-01,6,368.0,,13,0.498899617,0.189098349,0.364231634,0.189404365,3.802322417
1324,2023-12-01,6,423.0,,13,0.494056447,0.201352042,0.342695135,0.198532743,3.745057848
1324,2024-12-01,6,368.0,,13,0.486102697,0.199938905,0.208634292,0.169998267,4.122317265
1325,2021-12-01,5,610.0,,13,0.558922441,0.64760417,-0.02919946,0.052445125,18.0213066
1339,2014-12-01,5,599.0,,13,-0.01350764,0.280404636,0.436467994,0.385508312,0.926136659
1339,2015-12-01,5,599.0,,13,0.115821662,0.187417336,0.179805022,0.408777024,1.647942576
1339,2016-12-01,5,537.0,,13,0.072360697,0.186472449,0.187419088,0.472530797,1.285494714
1339,2017-12-01,5,519.0,,13,0.080366074,0.196738781,0.13490868,0.486027919,1.277641349
1339,2018-12-01,5,555.0,,13,0.121925498,0.228219413,0.266865679,0.455750435,1.44461568
1339,2019-12-01,5,615.0,,13,0.154154893,0.312525883,0.36782642,0.327314941,1.745646878
1339,2020-12-01,5,537.0,,13,0.176150503,0.309736088,0.384293004,0.323256016,1.846604253
1339,2021-12-01,5,446.0,,13,0.180024605,0.322501096,0.285543421,0.297238149,1.992613192
1339,2022-12-01,5,541.0,,13,0.175122935,0.341105776,0.434161614,0.310958073,1.872634701
1339,2023-12-01,5,600.0,,13,0.166074151,0.388530459,0.588975107,0.254071825,2.058903544
1339,2024-12-01,5,603.0,,13,0.181673378,0.441211917,0.827108911,0.179891216,2.574264708
1342,2018-12-01,6,478.0,上市前,13,0.251640862,0.259797911,0.269583785,0.417063295,1.729725148
1342,2019-12-01,6,534.0,,13,0.265017887,0.211967279,0.617065964,0.383232346,1.899886827
1342,2020-12-01,6,584.0,,13,0.444278278,0.183832322,0.633264643,0.26139621,3.953673724
1342,2021-12-01,6,537.0,,13,0.405182328,0.191360705,0.036164525,0.352503231,2.855283722
1342,2022-12-01,6,695.0,,13,0.453867399,0.253075189,0.619684312,0.328111097,3.537474701
1342,2023-12-01,5,643.0,,13,0.435890503,0.27855169,0.525922346,0.309923728,3.482776685
1342,2024-12-01,5,612.0,,13,0.448124989,0.269110203,0.328159821,0.332833738,3.530953552
1409,2014-12-01,5,582.0,,14,0.05207178,0.04934735,0.019540356,0.73529278,1.080265441
1409,2015-12-01,5,584.0,,14,0.013393198,0.049779733,0.048097242,0.747386558,1.019937776
1409,2016-12-01,5,569.0,,14,-0.058183606,0.051614257,0.143451339,0.742908061,0.912370067
1409,2017-12-01,5,566.0,,14,-0.073986826,0.050505556,0.025354022,0.755160386,0.89247315
1409,2018-12-01,5,642.0,,14,-0.067667665,0.063047353,0.044475118,0.743055259,0.899837282
1409,2019-12-01,5,604.0,,14,-0.048156538,0.060179543,0.04004158,0.757117628,0.929050326
1409,2020-12-01,5,525.0,,14,0.011291648,0.06566713,-0.039578948,0.757607371,1.017193745
1409,2021-12-01,5,578.0,,14,0.009222203,0.070716496,-0.017088476,0.763722323,1.013945652
1409,2022-12-01,5,520.0,,14,0.012863227,0.079750681,0.018241966,0.746450214,1.020369345
1409,2023-12-01,5,413.0,,14,0.012860575,0.070074435,-0.03610948,0.759822438,1.020321736
1410,2014-12-01,5,602.0,,14,0.377715665,0.287927602,0.624033673,0.192298849,6.98441728
1410,2015-12-01,5,624.0,,14,0.401063246,0.303698266,0.656942082,0.18731694,6.860764818
1410,2016-12-01,5,624.0,,14,0.411309928,0.315374257,0.703836437,0.17929095,7.353483863
1410,2017-12-01,5,601.0,,14,0.431126457,0.311763613,0.547348801,0.176503253,8.079260238
1410,2018-12-01,5,608.0,,14,0.448136886,0.315176894,0.590443673,0.175508683,8.363258762
1410,2019-12-01,5,554.0,,14,0.432802439,0.331901383,0.412021782,0.168975738,10.95466676
1410,2020-12-01,5,562.0,,14,0.395605956,0.325276024,0.374282489,0.179416386,8.217880107
1410,2021-12-01,5,587.0,,14,0.419974531,0.335670543,0.380739756,0.170299567,9.34531058
1410,2022-12-01,6,517.0,,14,0.425781398,0.331188178,0.503654339,0.162364002,12.22080509
1410,2023-12-01,6,370.0,,14,0.43130947,0.316277202,0.148184876,0.164211316,14.79817549
1413,2014-12-01,8,66.0,,14,-0.202744287,-0.13104048,0.006793175,0.755202506,0.649095642
1413,2015-12-01,8,185.0,,14,0.04517978,-0.208345291,-0.179402507,0.634763275,1.152628337
1413,2016-12-01,8,234.0,,14,0.094906873,-0.235825802,-0.062822072,0.661566628,1.355875598
1413,2017-12-01,8,426.0,,14,0.092827564,-0.183591528,0.210094424,0.614194541,1.323661167
1413,2018-12-01,7,550.0,,14,0.040264754,-0.078018805,0.08943539,0.518012005,1.117365216
1413,2019-12-01,7,329.0,,14,-0.020518965,-0.042564705,0.003849817,0.563958813,0.933518205
1413,2020-12-01,8,133.0,,14,-0.044342146,-0.101990808,-0.023132228,0.619855466,0.864801761
1413,2021-12-01,7,387.0,,14,0.057181473,-0.060994747,0.195723384,0.59531263,1.218188379
1413,2022-12-01,7,388.0,,14,0.077127708,-0.031690644,0.066309548,0.539262488,1.367558917
1413,2023-12-01,7,261.0,,14,0.024431185,-0.092674014,0.033941158,0.532819274,1.128312438
1413,2024-12-01,7,276.0,,14,0.075458207,-0.093483867,-0.078391587,0.582351413,1.3394828
1414,2014-12-01,6,303.0,,14,0.005614725,0.220569228,0.028946344,0.344581171,1.031482299
1414,2015-12-01,6,229.0,,14,-0.013511933,0.211594556,-0.029329381,0.35640684,0.928760197
1414,2016-12-01,6,245.0,,14,-0.015835124,0.206231266,0.094952076,0.348896903,0.913018125
1414,2017-12-01,6,226.0,,14,0.051933582,0.22553575,-0.092151051,0.303630716,1.352155941
1414,2018-12-01,6,226.0,,14,0.048773608,0.219209828,0.043638727,0.316779476,1.304827688
1414,2019-12-01,6,230.0,,14,0.086276811,0.214042476,-0.014558518,0.32281229,1.509257288
1414,2020-12-01,6,231.0,,14,0.106734067,0.229887749,0.125294682,0.293616443,1.788868751
1414,2021-12-01,6,348.0,,14,0.124394238,0.242193077,0.158268577,0.301651403,1.835434411
1414,2022-12-01,6,345.0,,14,0.10137093,0.245531042,0.102029687,0.304518417,1.672729571
1414,2023-12-01,6,231.0,,14,0.103843651,0.237201151,0.042812294,0.302346216,1.690003773
1414,2024-12-01,6,247.0,,14,0.122058346,0.248937912,0.101753021,0.273476701,2.040432333
1416,2014-12-01,7,154.0,,14,0.108087074,0.107827021,0.046990774,0.508914027,1.293880176
1416,2015-12-01,7,54.0,,14,0.04370784,0.146864287,-0.051239515,0.57655739,1.118204716
1416,2016-12-01,7,435.0,,14,0.074926213,0.239261434,0.273972532,0.527640524,1.303788298
1416,2017-12-01,7,234.0,,14,0.063524451,0.249790642,0.258135288,0.50982011,1.409180239
1416,2018-12-01,7,-24.0,,14,0.103456761,0.279270704,-0.063006221,0.444755471,2.486726129
1416,2019-12-01,7,-46.0,,14,0.019804516,0.249133342,-0.028980907,0.452953425,1.154048342
1416,2020-12-01,7,-47.0,,14,0.318586116,0.198666249,0.028286108,0.498267524,1.716571505
1416,2021-12-01,7,170.0,,14,0.285296947,0.366795986,0.502850915,0.102263125,7.956179033
1416,2022-12-01,7,254.0,,14,0.219702639,0.316656508,0.189522016,0.181705496,10.94736418
1416,2023-12-01,7,260.0,,14,0.165949195,0.310307173,0.247412842,0.224251879,3.478485359
1416,2024-12-01,7,228.0,,14,0.094888644,0.258883767,0.107457637,0.239965955,2.2358464
1417,2014-12-01,6,317.0,,14,0.362884228,0.046617999,-0.208386942,0.259408089,2.637376388
1417,2015-12-01,6,261.0,,14,0.338726151,-0.014779681,0.021660931,0.268333905,2.505423173
1417,2016-12-01,7,278.0,,14,0.35306182,-0.050264716,-0.220645465,0.251986717,2.565307332
1417,2017-12-01,7,277.0,,14,0.329620413,-0.160703317,0.264672125,0.224506727,2.695351943
1417,2018-12-01,7,294.0,,14,0.289077162,-0.231019241,-0.015976414,0.192653935,2.789901413
1417,2019-12-01,7,299.0,,14,0.39833559,0.146527032,-0.029497566,0.284848576,2.545274432
1417,2020-12-01,7,341.0,,14,0.383581314,0.1364755,-0.043529384,0.187005435,3.772245009
1417,2021-12-01,7,292.0,,14,0.314824635,0.117725079,-0.36757565,0.32612154,2.08489897
1417,2022-12-01,7,258.0,,14,0.29446319,0.112953044,-0.075916007,0.398734943,1.802186755
1417,2023-12-01,7,359.0,,14,0.46029873,0.103073004,0.516801896,0.277271854,3.607637115
1417,2024-12-01,7,366.0,,14,0.469737699,0.061102995,0.116172057,0.200872176,5.572147454
1418,2014-12-01,8,148.0,,14,-0.197098409,-0.226811836,-0.242847026,0.653418346,0.586586728
1418,2015-12-01,8,-11.0,,14,-0.283436188,-0.366711661,-0.008917261,0.719297847,0.458403008
1418,2018-12-01,D,20.0,,14,0.112388296,-0.148624924,-0.085536672,0.681780282,5.869824311
1418,2019-12-01,D,-392.0,,14,0.050633891,-0.182760503,-0.14706921,0.741342813,1.426244117
1418,2020-12-01,D,-855.0,,14,0.024821472,-0.302581387,-0.086944257,0.817557746,1.455873402
1419,2014-12-01,7,271.0,,14,-0.143599106,0.161617231,-0.010290294,0.362641106,0.509047129
1419,2015-12-01,7,247.0,,14,-0.111439433,0.165149998,-0.009804894,0.36113583,0.610012038
1419,2016-12-01,7,260.0,,14,-0.114994838,0.156105372,0.016931989,0.362342493,0.607141294
1419,2017-12-01,7,291.0,,14,0.001044324,0.220179621,-0.048673657,0.328587777,1.003916137
1419,2018-12-01,7,301.0,,14,-0.066689687,0.180123012,0.04291057,0.312845812,0.723437613
1419,2019-12-01,7,397.0,,14,-0.043997328,0.181114891,0.034667985,0.323529332,0.810016365
1419,2020-12-01,7,416.0,,14,-0.047139993,0.178098329,0.032734385,0.330784127,0.818766496
1419,2021-12-01,7,408.0,,14,-0.007446797,0.158863659,-0.010142052,0.379545061,0.976546171
1419,2022-12-01,7,457.0,,14,0.076866767,0.259110334,0.056952139,0.296772846,1.338733773
1419,2023-12-01,6,458.0,,14,0.04293159,0.249090267,0.046315847,0.29104101,1.205079995
1419,2024-12-01,6,503.0,,14,0.045780931,0.238314234,0.005629958,0.279971793,1.28033472
1423,2023-12-01,7,249.0,,14,0.274976398,0.231499091,0.528220601,0.089898784,17.05186271
1432,2014-12-01,8,73.0,,14,0.215329109,0.002066039,-0.073257063,0.342843043,1.845154243
1432,2015-12-01,8,-24.0,,14,-0.023379268,-0.017979669,-0.074373014,0.548237421,0.909743962
1432,2016-12-01,8,-234.0,,14,-0.028185544,-0.031306719,0.001222205,0.685724068,0.86484888
1432,2017-12-01,8,80.0,,14,0.285255302,-0.135378463,0.20471504,0.369431243,1.930362723
1432,2018-12-01,8,229.0,,14,0.121728519,-0.240963389,0.272287949,0.271084701,1.505597918
1432,2019-12-01,8,154.0,,14,-0.015168025,-0.195848401,0.062378984,0.805989667,0.915740719
1432,2020-12-01,8,251.0,,14,-0.021877076,-0.018484216,0.092872193,0.834276083,0.890187826
1432,2021-12-01,8,152.0,,14,-0.02765699,-0.049067336,0.063001809,0.843104494,0.884703896
1432,2022-12-01,8,205.0,,14,-0.052149932,-0.058874233,0.088184334,0.850812791,0.794927367
1432,2023-12-01,8,274.0,,14,-0.093469451,-0.047351363,0.104429868,0.838008031,0.685086377
1432,2024-12-01,8,130.0,,14,-0.046031964,-0.050524393,0.00971841,0.802448029,0.847837249
1436,2014-12-01,8,328.0,,14,0.341463506,0.258383487,-0.13073226,0.598148704,1.573367639
1436,2015-12-01,8,-175.0,,14,0.325216171,0.19926817,-0.175409718,0.657837274,1.526982069
1436,2016-12-01,8,21.0,,14,0.437903107,0.190687081,0.039871043,0.659501422,1.956928694
1436,2017-12-01,8,269.0,,14,0.444182614,0.202921573,-0.032753098,0.655017021,1.972133447
1436,2018-12-01,8,374.0,,14,0.314854554,0.196065025,0.155587829,0.673007865,1.916096266
1436,2019-12-01,8,165.0,,14,0.349154287,0.15490702,-0.171055444,0.7189813,1.917356985
1436,2020-12-01,8,-123.0,,14,0.268954483,0.122272886,-0.186091189,0.768109539,1.534537154
1436,2021-12-01,8,-23.0,,14,0.246806961,0.125804199,-0.12612895,0.77936864,1.422453069
1436,2022-12-01,8,218.0,,14,0.177917263,0.149681464,0.167172977,0.748701389,1.275907101
1436,2023-12-01,8,36.0,,14,0.303815297,0.159214806,-0.095889871,0.738787233,1.545875828
1437,2014-12-01,7,357.0,,14,0.06509074,0.232436394,0.059999169,0.493067288,2.248254007
1437,2015-12-01,7,306.0,,14,0.113882384,0.237928422,0.051137327,0.494818258,3.331637057
1437,2016-12-01,7,198.0,,14,-0.127581678,0.281482112,0.003300141,0.461202095,0.516129749
1437,2017-12-01,7,284.0,,14,0.070990306,0.298637841,0.042329334,0.438088622,1.998858561
1437,2018-12-01,7,398.0,,14,0.130310218,0.282547012,0.088777196,0.439942364,7.992127414
1437,2019-12-01,7,438.0,,14,0.131086894,0.336504464,0.06127703,0.409465366,5.366736498
1437,2020-12-01,7,467.0,,14,0.110165056,0.342406336,0.060435239,0.430672311,3.717330225
1437,2021-12-01,7,362.0,,14,0.100098667,0.348500648,0.049274836,0.431470412,2.994403234
1437,2022-12-01,7,435.0,,14,0.091561864,0.348675317,0.062360744,0.435023041,2.150902865
1437,2023-12-01,7,354.0,,14,-0.128732631,0.371797637,0.066681835,0.40805219,0.553975052
1437,2024-12-01,7,427.0,,14,0.0984099,0.381246751,0.071673265,0.395102505,2.182692585
1438,2020-12-01,8,27.0,,14,0.319260525,-0.249795695,-1.107091659,0.699778841,1.482236058
1438,2021-12-01,8,-486.0,,14,0.242626802,0.014496836,-0.248659997,0.78822432,1.656999402
1438,2022-12-01,8,-48.0,,14,0.264090536,0.051666851,0.007487177,0.756633289,2.063171588
1438,2023-12-01,8,-487.0,,14,0.21034431,0.024971408,-0.12349189,0.829066311,1.504033184
1438,2024-12-01,8,-289.0,,14,0.272157457,0.010198172,0.037951913,0.7692034,1.736466683
1439,2021-12-01,8,302.0,,14,0.262680905,0.270482031,-0.129797145,0.319186731,1.896504281
1439,2022-12-01,8,247.0,,14,0.260485896,0.284914626,-0.308380982,0.416308988,1.845623164
1439,2023-12-01,8,96.0,,14,0.247778194,0.288590006,-0.025493964,0.41307502,1.779920854
1439,2024-12-01,8,53.0,,14,0.209594267,0.294278725,-0.115186434,0.453906665,1.574235269
1441,2014-12-01,7,73.0,,14,-0.007186698,-0.017635024,-0.121671095,0.68437604,0.973834113
1441,2015-12-01,7,-25.0,,14,0.007808909,-0.048118029,-0.083213509,0.73070166,1.027688239
1441,2016-12-01,8,-606.0,,14,-0.039462049,-0.112627138,-0.00456645,0.818602065,0.852249922
1441,2017-12-01,9,-863.0,,14,-0.108495996,-0.113741974,-0.096435438,0.833034336,0.69850816
1441,2018-12-01,8,110.0,,14,-0.073656,0.197969028,-0.34869837,0.448446102,0.816512576
1441,2019-12-01,8,53.0,,14,-0.126936648,0.036644377,-0.146071953,0.5680475,0.727300985
1441,2020-12-01,8,72.0,,14,-0.207641763,-0.058808976,0.068374604,0.596114399,0.602350902
1441,2021-12-01,8,99.0,,14,-0.166006828,-0.089716583,-0.030071578,0.654388149,0.68637367
1441,2022-12-01,9,-243.0,,14,-0.219971759,-0.200328016,-0.162147343,0.726289212,0.646944607
1441,2023-12-01,9,-680.0,,14,-0.327770541,-0.156506968,-0.022322454,0.819163261,0.528012996
1441,2024-12-01,9,228.0,,14,-0.13170225,-0.093024002,-0.119619717,0.711727007,0.769180733
1442,2014-12-01,7,59.0,,14,0.604548793,0.111265173,-0.133405649,0.687526142,2.649505102
1442,2015-12-01,7,210.0,,14,0.707239062,0.110740143,0.057922939,0.658350357,3.778904864
1442,2016-12-01,7,470.0,,14,0.641079191,0.137188813,0.273585452,0.567021351,3.211832803
1442,2017-12-01,7,449.0,,14,0.816240736,0.163735039,0.354647347,0.456337033,8.268883692
1442,2018-12-01,7,98.0,,14,0.605420186,0.121660945,-0.061362014,0.504371475,2.854362907
1442,2019-12-01,7,-81.0,,14,0.793666802,0.090684059,-0.288301486,0.575015844,5.947086697
1442,2020-12-01,7,104.0,,14,0.722787406,0.066004786,-0.041037312,0.573246262,4.121011441
1442,2023-12-01,7,492.0,,14,0.531948055,0.144386195,0.258348147,0.589157753,2.237590838
1442,2024-12-01,6,753.0,,14,0.694202007,0.266959949,0.877636247,0.411189081,4.193621099
1443,2014-12-01,9,-121.0,,14,-0.238294617,0.011358501,-0.058531198,0.761021592,0.60744013
1443,2015-12-01,9,-383.0,,14,-0.187266333,-0.011731458,-0.051358431,0.792613136,0.660422991
1443,2016-12-01,9,-460.0,,14,-0.249416814,-0.055670379,-0.00798805,0.808430065,0.560027028
1443,2021-12-01,9,-248.0,,14,-0.120044242,-0.095975371,0.04754204,0.815684985,0.487787098
1443,2022-12-01,9,-207.0,,14,-0.151114957,-0.060027878,0.062979821,0.794309746,0.377177394
1443,2024-12-01,9,-131.0,,14,-0.255253725,0.003360462,0.068892446,0.774060236,0.223568502
1444,2014-12-01,5,526.0,,14,0.108695823,0.103058096,0.24905698,0.230424584,1.595300362
1444,2015-12-01,5,552.0,,14,0.063734473,0.084328036,0.219720595,0.335422806,1.208859349
1444,2016-12-01,5,459.0,,14,0.048015763,0.055821015,-0.124944406,0.405197506,1.126612456
1444,2017-12-01,5,465.0,,14,0.048403077,0.056910487,0.218609616,0.347338684,1.17826617
1444,2018-12-01,5,501.0,,14,0.092397038,0.05209523,0.021069655,0.37949383,1.389727596
1444,2019-12-01,5,464.0,,14,0.050826933,0.035074559,0.163971982,0.373257318,1.20148244
1444,2020-12-01,5,395.0,,14,0.008990935,0.017930718,0.104539493,0.340384819,1.031955103
1444,2021-12-01,5,412.0,,14,0.018954887,0.045528928,-0.121569203,0.423123559,1.051280644
1444,2022-12-01,5,456.0,,14,0.065610925,0.061684425,0.207951423,0.36183991,1.227288923
1444,2023-12-01,6,328.0,,14,0.033221652,0.028287079,0.182443628,0.374841561,1.116922779
1444,2024-12-01,6,349.0,,14,-0.029268681,0.041543018,0.033990622,0.400271459,0.907284678
1445,2014-12-01,6,362.0,,14,0.42203181,0.13135326,0.029825277,0.162029005,7.463446002
1445,2015-12-01,6,425.0,,14,0.442523457,0.144064596,0.423092633,0.164459103,7.490989711
1445,2016-12-01,6,366.0,,14,0.376285777,0.137652537,0.067507524,0.170477473,4.770376309
1445,2017-12-01,6,336.0,,14,0.401650798,0.123428362,0.149841628,0.158369104,5.79035767
1445,2018-12-01,6,347.0,,14,0.380516482,0.110129588,0.139636148,0.174053006,4.940072244
1445,2019-12-01,6,343.0,,14,0.379086952,0.093159663,0.313929349,0.174095756,5.093526712
1445,2020-12-01,6,312.0,,14,0.347402411,0.071514937,0.383353927,0.191770848,4.206527542
1445,2021-12-01,6,352.0,,14,0.324921247,0.087463645,-0.418125675,0.181059898,4.23487726
1445,2022-12-01,6,373.0,,14,0.29493458,0.101802109,0.279012906,0.233596977,2.813672071
1445,2023-12-01,6,356.0,,14,0.541647635,0.389627888,-0.061671917,0.13230416,6.300441928
1445,2024-12-01,6,341.0,,14,0.229546737,0.323527214,-0.446437369,0.133366932,3.208893521
1446,2014-12-01,6,219.0,,14,0.730128294,0.056923665,-0.238282272,0.495440463,11.72766848
1446,2015-12-01,8,89.0,,14,0.34523399,0.033624049,-0.010059539,0.527959836,1.737969217
1446,2016-12-01,8,191.0,,14,0.301262704,0.046690871,0.098823675,0.530390383,1.575222483
1446,2017-12-01,8,83.0,,14,0.714082954,0.03233318,-0.071312785,0.561248619,6.069118582
1446,2018-12-01,8,38.0,,14,0.70248949,0.025344379,-0.058545186,0.572901963,5.847128582
1446,2019-12-01,8,-50.0,,14,0.365630025,0.022476194,-0.185080129,0.63401576,1.736591977
1446,2020-12-01,8,0.0,,14,0.75039924,0.021738497,0.04818605,0.623422098,8.285518759
1446,2021-12-01,8,-182.0,,14,0.237207879,0.020464951,-0.113951399,0.646680423,1.382318126
1446,2022-12-01,8,-234.0,,14,0.773985671,0.01090267,-0.107693695,0.692029984,8.748627623
1446,2023-12-01,8,41.0,,14,0.214438594,0.035011215,0.168550149,0.671539669,1.322124464
1447,2014-12-01,5,562.0,,14,0.122576797,0.110615411,0.234186947,0.383877367,1.369467852
1447,2015-12-01,5,472.0,,14,0.097473028,0.068592223,-0.017919207,0.504847443,1.230301006
1447,2016-12-01,5,446.0,,14,0.129138482,0.061054629,-0.006340203,0.538241527,1.320478114
1447,2017-12-01,5,464.0,,14,0.145376851,0.057743636,0.277662215,0.467980677,1.467180726
1447,2018-12-01,5,526.0,,14,0.153517218,0.07081796,0.307533912,0.439785016,1.509356574
1447,2019-12-01,5,445.0,,14,0.084608587,0.049081472,0.059325669,0.441731965,1.236805878
1447,2020-12-01,5,451.0,,14,0.089410045,0.026119027,0.093734391,0.415560224,1.309421071
1447,2021-12-01,5,560.0,,14,0.102050651,0.036073712,0.01243249,0.463297517,1.289932113
1447,2022-12-01,5,540.0,,14,0.098171276,0.034711118,0.088762485,0.477413082,1.26875447
1447,2023-12-01,6,508.0,,14,0.1031036,0.012650346,0.09487794,0.474700358,1.288581927
1447,2024-12-01,6,569.0,,14,0.10810616,0.015217862,0.080459687,0.474165828,1.296842379
1449,2014-12-01,D,95.0,,14,0.074980729,-0.088534296,-0.009167808,0.730646953,1.218968418
1449,2015-12-01,9,-209.0,,14,0.066061963,-0.146618243,-0.102339689,0.79169314,1.177627294
1449,2016-12-01,9,-393.0,,14,0.035504372,-0.186030889,-0.093842037,0.825631905,1.09355925
1449,2017-12-01,9,-427.0,,14,-0.008613634,-0.166781419,-0.065102129,0.823451876,0.978729268
1449,2018-12-01,9,-827.0,,14,-0.031308213,-0.163547839,-0.01693461,0.863814738,0.920710245
1449,2020-12-01,9,-607.0,,14,0.047575449,-0.061571038,-0.073097747,0.829592173,1.116594356
1449,2021-12-01,9,-115.0,,14,0.08824807,-0.057421689,0.054522555,0.769342397,1.258794784
1449,2022-12-01,9,-25.0,,14,0.044505483,0.01368768,0.023719858,0.742054632,1.134602694
1449,2023-12-01,9,7.0,,14,0.00586881,0.019353088,0.041612329,0.720036735,1.017130295
1449,2024-12-01,9,90.0,,14,0.006847715,0.033270906,0.017488657,0.687520759,1.019281171
1451,2019-12-01,5,455.0,,14,0.444737059,0.543094742,-0.005464891,0.229564923,3.628968978
